5,612,240
5,612,240
3,437,644
5,612,240
5,612,240
2,389,862
$2,328,077
6,387,432
5,612,240
6,385,602
9,856,613
3,854,893
5,612,240
973,034
5,612,240
6,967,875
$5,253,099
9,392,930
$3,269,142
5,612,240
541,479
$3,338,044
$986,222
5,042,268
4,799,824
5,612,240
5,612,240
$7,944,534
9,982,746
5,612,240
$7,311,103
5,612,240
5,612,240
9,561,621
$3,107,219
5,612,240
1,993,910
9,085,223
5,925,206
5,612,240
2,056,758
5,612,240
1,579,389
7,629,344
$5,538,190
$5,272,949
$7,816,313
1,344,117
5,612,240
908,657
$8,744,778
$9,733,536
5,612,240
5,612,240
3,858,705
$1,349,631
2,802,132
5,612,240
5,612,240
5,612,240
$5,840,503
8,173,290
5,612,240
$983,551
8,814,321
4,597,565
$3,891,685
$9,278,372
$6,585,436
$4,548,007
$4,734,467
5,612,240
7,413,140
8,964,766
6,585,677
5,612,240
9,586,772
3,577,976
5,612,240
5,612,240
5,604,786
$3,430,770
$6,342,583
3,028,880
$840,469
1,347,202
5,612,240
5,612,240
5,612,240
5,612,240
$1,861,700
9,986,663
8,759,278
7,095,564
3,149,231
5,612,240
6,007,202
$2,755,797
9,809,682
5,612,240
$7,367,243
$2,173,747
5,612,240
$6,945,385
5,612,240
5,612,240
5,612,240
$151,122
$6,768,272
5,612,240
5,218,754
$3,012,798
$6,235,455
8,134,180
5,612,240
5,612,240
$1,340,688
2,693,918
4,365,840
7,558,548
1,839,820
5,612,240
$7,691,305
3,450,526
7,499,292
6,258,418
9,707,854
5,612,240
$2,937,548
$6,862,567
5,612,240
5,612,240
$9,610,569
5,612,240
5,612,240
5,612,240
5,612,240
5,612,240
8,054,052
5,612,240
5,612,240
2,410,288
$2,976,412
$9,940,444
$9,839,265
9,135,636
$1,231,457
8,520,295
5,612,240
$6,111,326
5,612,240
1,183,546
$6,913,546
4,469,978
4,416,418
$9,682,281
$7,769,467
5,612,240
5,612,240
9,868,019
$5,096,611
5,612,240
$1,289,616
4,771,181
2,529,445
5,612,240
3,621,582
4,763,364
$6,223,730
$1,214,254
5,612,240
3,075,908
5,612,240
5,612,240
5,612,240
$9,085,905
5,612,240
$7,294,032
2,983,458
5,612,240
5,612,240
1,660,435
$1,301,873
5,612,240
1,813,891
9,743,002
5,612,240
3,298,628
$4,699,495
$2,777,784
$3,187,956
$3,723,614
$4,795,495
8,897,191
$4,063,735
5,612,240
$4,293,815
$8,334,733
5,612,240
5,612,240
5,612,240
8,536,956
$3,378,401
5,612,240
5,612,240
3,935,216
5,612,240
$3,987,193
$933,564
5,612,240
5,612,240
3,067,700
5,612,240
62,476
5,612,240
$2,320,602
5,612,240
5,612,240
5,612,240
$8,071,058
5,612,240
$5,212,322
5,612,240
7,169,799
4,140,652
5,612,240
$5,553,463
$9,563,308
5,612,240
5,612,240
5,612,240
$7,454,585
8,516,208
5,314,040
$2,150,098
5,612,240
4,045,411
5,612,240
5,612,240
$2,431,977
$7,801,512
5,612,240
5,612,240
$9,447,571
2,979,112
8,618,539
5,612,240
5,612,240
$2,221,899
5,612,240
8,293,514
5,612,240
$2,622,275
$6,881,091
5,612,240
$6,699,430
5,612,240
1,569,889
65,306
907,930
$2,135,893
5,612,240
6,399,825
$2,792,229
5,612,240
5,612,240
5,612,240
$7,814,145
$5,871,556
6,660,475
5,612,240
5,612,240
5,612,240
$5,345,089
$7,188,781
$5,199,444
$8,675,004
2,248,522
315,756
8,168,326
5,612,240
514,791
9,832,057
$412,657
5,612,240
2,458,317
$1,866,424
5,612,240
5,612,240
5,612,240
5,612,240
6,450,815
3,526,147
5,612,240
8,594,132
5,612,240
5,612,240
67,451
5,612,240
5,612,240
6,347,631
$7,767,459
4,588,353
$10,990
5,612,240
5,612,240
5,612,240
5,612,240
2,954,961
$3,850,669
$6,429,515
$6,066,010
5,612,240
$2,120,465
7,103,032
$1,758,480
5,612,240
9,215,521
2,140,175
5,612,240
5,612,240
$734,704
$8,377,706
$2,115,895
5,612,240
5,944,329
5,612,240
5,612,240
$6,822,363
$6,945,207
$4,978,313
5,612,240
5,612,240
5,612,240
1,251,578
$5,031,300
6,015,207
4,678,160
5,612,240
$9,256,576
2,512,077
5,612,240
5,612,240
8,325,031
3,695,781
$8,139,567
$2,009,874
$7,427,472
8,554,474
$6,259,980
6,923,902
5,612,240
$9,440,805
5,612,240
5,612,240
5,612,240
$4,652,139
$4,312,497
5,612,240
$4,450,657
3,339,780
9,175,628
5,612,240
5,612,240
5,612,240
1,636,290
5,612,240
5,612,240
5,612,240
$2,234,191
9,271,452
$996,558
5,612,240
4,951,037
5,612,240
5,612,240
$3,518,243
$2,013,807
2,615,034
4,649,515
$284,762
1,473,827
$1,672,238
7,085,837
518,282
$2,904,045
5,612,240
5,612,240
5,612,240
5,612,240
8,817,049
3,589,312
$1,967,163
$7,087,470
$5,415,269
$5,408,426
$9,215,067
5,612,240
5,612,240
9,523,671
5,612,240
5,612,240
5,176,929
1,862,996
$9,222,968
5,612,240
5,816,844
9,284,191
7,076,578
4,133,003
$1,333,402
$2,027,298
$6,849,127
$6,852,929
$8,769,088
5,612,240
5,612,240
$7,396,986
$6,273,290
5,612,240
$2,207,769
7,045,428
5,612,240
$8,690,823
5,612,240
5,612,240
$2,408,335
$3,470,030
$40,859
5,612,240
5,612,240
$6,781,418
$7,397,378
6,334,832
5,612,240
$5,128,652
$423,277
8,976,394
$8,361,244
5,612,240
9,596,562
$2,738,656
5,612,240
5,696,018
$4,353,866
$8,547,466
5,612,240
3,092,529
2,871,993
$9,917,482
$552,079
5,612,240
9,443,493
3,891,076
$2,280,480
5,612,240
$7,768,726
$7,145,463
$7,345,686
$2,557,788
5,612,240
$9,015,410
1,095,962
$8,519,817
5,612,240
$5,031,901
5,612,240
$9,392,498
5,612,240
9,917,315
3,129,281
2,159,451
5,612,240
3,870,367
5,612,240
5,612,240
$5,001,226
5,612,240
1,664,220
