$7,022,053
5,291,315
$7,956,579
$5,524,609
$3,681,215
$3,681,215
9,209,060
$3,681,215
$1,072,140
9,917,456
$7,553,586
$8,761,846
$575,222
8,072,030
$8,738,250
6,960,702
$7,559,766
$3,681,215
$5,361,463
$3,681,215
3,488,107
4,931,313
$3,681,215
$1,839,063
5,739,280
$8,900,601
$625,536
$7,770,100
$7,954,993
$7,590,603
$3,681,215
3,331,298
6,822,618
$7,043,182
4,872,208
8,032,574
8,231,920
$1,189,662
6,888,741
3,346,127
$9,641,966
$5,514,637
1,092,547
$3,681,215
$5,113,663
2,755,007
$7,781,294
$5,392,802
$3,681,215
$7,771,452
7,357,943
$3,681,215
$4,289,386
$5,847,311
6,601,088
$6,441,378
$6,813,969
$4,786,389
$6,510,275
$5,191,462
7,443,425
6,108,857
$6,532,599
$3,437,006
2,575,527
$1,353,572
$3,681,215
8,916,959
$6,519,343
$5,116,345
$3,681,215
$3,421,911
$5,250,974
8,687,420
$3,681,215
7,319,193
$5,988,233
$8,966,045
$9,396,381
$3,681,215
$5,085,473
9,243,787
$5,765,112
$4,582,424
5,736,378
$3,681,215
2,821,207
7,766,798
$3,681,215
$3,681,215
3,451,874
$346,262
$4,877,792
$1,508,871
$9,114,108
803,155
9,402,614
8,914,860
$3,681,215
4,706,366
$6,131,593
2,910,870
635,644
$6,076,740
$6,877,487
9,777,757
$3,965,146
2,925,128
6,047,805
$8,093,509
$3,681,215
$1,409,764
$3,681,215
1,686,797
8,435,817
$3,681,215
$4,351,643
$2,461,868
7,662,456
$1,007,052
7,695,107
4,744,596
$8,831,432
3,214,715
8,570,771
4,134,164
$652,807
4,692,195
7,382,498
3,541,711
$9,481,628
$4,739,782
3,854,784
$1,960,523
1,389,812
$1,463,147
$6,513,329
7,987,717
3,048,155
$3,681,215
7,525,075
2,686,909
$9,653,892
$184,569
6,884,742
$3,532,469
5,135,995
105,244
$5,379,727
$9,272,310
$4,944,078
2,273,055
$8,829,165
357,774
$1,993,675
$2,492,855
$5,692,485
$7,077,166
$3,021,011
$3,681,215
2,357,833
3,991,857
$9,798,089
980,275
$3,681,215
$366,418
$4,952,473
$5,139,900
9,248,501
6,624,443
$245,296
3,612,949
$3,681,215
$8,744,160
7,871,540
2,174,545
$6,002,120
$8,021,139
$3,681,215
$3,681,215
2,974,373
$10,990
5,946,995
$3,069,540
$45,000
$3,681,215
5,157,393
$3,135,732
$9,121,353
$6,604,225
$2,777,822
3,170,427
7,507,632
$3,681,215
$1,836,386
4,120,958
3,634,540
2,186,593
1,950,518
$5,666,206
8,925,233
$2,394,059
$3,681,215
3,340,538
$6,539,791
$6,080,648
$3,681,215
$3,681,215
6,294,788
8,150,692
$8,274,876
4,150,865
6,544,710
$1,949,607
7,344,970
$3,681,215
$9,576,231
$7,720,578
$6,587,531
$1,208,972
$4,756,864
$3,681,215
7,105,924
1,086,616
$3,681,215
9,910,710
$3,997,397
$1,303,344
$8,881,995
$5,219,784
$1,947,736
$4,234,355
$8,321,366
$644,553
$3,569,140
2,662,150
9,044,462
$3,681,215
$7,874,859
7,620,750
$9,650,712
$3,681,215
$3,681,215
7,341,522
$8,701,082
$3,681,215
3,449,970
$2,590,207
9,198,198
8,149,885
$2,029,516
7,378,038
$9,682,426
$5,555,103
5,640,118
9,929,896
$5,320,677
8,520,037
1,906,113
