$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,285,952
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$1,208,558
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
2,808,360
3,122,179
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$1,319,725
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$7,697,938
$1,736,806
$2,495,335
$2,495,335
$2,965,955
$5,903,887
$2,495,335
9,036,939
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
200,437
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$6,322,030
2,077,487
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
1,591,376
$2,495,335
$2,495,335
6,636,165
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
4,057,393
$2,495,335
$2,495,335
$2,495,335
$10,990
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
4,810,198
$2,495,335
$2,495,335
$2,495,335
$2,495,335
7,449,162
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
1,191,393
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
5,511,087
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
8,943,190
$2,495,335
$2,495,335
$2,495,335
$8,978,998
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$3,499,614
$2,495,335
$2,495,335
$5,465,991
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
2,610,210
$2,495,335
$45,000
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
7,738,305
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
6,380,273
$2,495,335
$2,495,335
$2,495,335
$543,886
$8,634,027
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,486,538
$2,495,335
$2,495,335
$2,495,335
6,786,070
$2,495,335
$2,495,335
$2,495,335
$315,734
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
2,944,984
$2,495,335
$4,364,961
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$4,991,743
$2,495,335
$9,407,659
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$7,121,901
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$6,605,146
$2,495,335
$2,495,335
$2,495,335
$2,495,335
364,124
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
3,185,628
$2,495,335
$2,495,335
$2,495,335
$2,495,335
5,056,414
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$6,160,417
$8,994,638
$2,495,335
$2,495,335
7,750,302
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$7,435,105
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$1,542,023
$2,495,335
$2,495,335
$2,495,335
$9,349,535
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
1,661,620
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$1,216,839
$2,495,335
$2,495,335
$2,495,335
$8,274,666
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$459,085
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$7,260,648
5,994,977
5,275,303
$4,984,946
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
31,000
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
7,403,171
$2,495,335
$2,495,335
2,752,061
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$7,538,542
$1,415,739
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$7,700,725
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
4,045,420
$2,495,335
$2,495,335
$5,782,404
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$3,624,445
$4,605,149
$2,495,335
975,776
$2,495,335
$2,495,335
$2,495,335
7,664,892
$2,495,335
$5,128,569
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
12,000
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
9,110,421
$2,495,335
$2,495,335
9,282,972
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,995,741
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
6,968,126
$2,495,335
$2,495,335
$2,495,335
$2,495,335
8,766,960
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$7,915,228
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$5,253,666
$2,495,335
$2,495,335
$2,495,335
$1,812,930
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
8,265,202
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$7,413,197
$2,495,335
$1,036,723
$2,495,335
$5,081,908
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
450,000
$2,495,335
$2,495,335
$2,495,335
$4,895,698
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
9,262,906
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$8,305,499
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
$2,495,335
