4,527,874
4,828,217
4,978,677
4,978,677
$7,140,570
4,978,677
4,978,677
1,540,576
4,978,677
4,978,677
4,978,677
4,978,677
$5,320,428
4,978,677
4,978,677
$2,905,583
4,978,677
4,978,677
2,128,911
$4,323,324
4,978,677
4,978,677
4,978,677
$8,534,392
4,978,677
$4,910,878
6,243,980
743,089
4,978,677
4,978,677
4,978,677
4,978,677
4,978,677
$6,178,857
4,978,677
4,978,677
$6,647,845
$4,910,878
4,978,677
4,978,677
3,590,420
$3,897,930
4,978,677
3,300,544
$9,526,294
$4,097,454
4,978,677
$3,715,676
4,978,677
4,978,677
$4,910,878
1,896,220
4,978,677
$4,910,878
$4,910,878
4,978,677
4,978,677
4,978,677
4,978,677
4,978,677
4,978,677
2,125,725
$4,910,878
4,978,677
4,978,677
4,978,677
4,978,677
5,140,313
4,978,677
4,978,677
1,205
$1,044,578
5,886,787
4,978,677
$4,910,878
4,978,677
7,056,098
$7,345,613
3,208,616
$2,357,783
4,978,677
4,978,677
$4,910,878
4,978,677
4,978,677
4,978,677
$6,879,488
4,978,677
4,978,677
4,205,630
4,978,677
4,978,677
$4,910,878
4,978,677
4,978,677
4,978,677
4,978,677
2,225,271
4,978,677
1,067,288
$7,628,329
4,978,677
$1,233,533
4,978,677
$4,910,878
4,978,677
4,978,677
7,043,221
4,978,677
2,860,622
8,359,268
4,978,677
7,049,393
$9,160,204
4,978,677
$4,910,878
4,978,677
$4,910,878
4,978,677
4,978,677
$4,910,878
9,010,593
$4,910,878
9,817,094
$4,910,878
4,978,677
$4,910,878
3,544,625
$4,910,878
$4,910,878
4,978,677
5,807,398
4,978,677
1,754,903
$4,910,878
4,978,677
$4,910,878
4,978,677
$6,935,727
4,978,677
4,978,677
4,978,677
$4,910,878
$4,288,267
4,978,677
4,978,677
$776,785
4,978,677
721,518
$4,632,793
3,156,572
4,978,677
4,978,677
4,978,677
$4,910,878
4,978,677
$4,910,878
4,978,677
$4,910,878
4,978,677
$4,910,878
$4,910,878
$4,910,878
$10,990
$4,713,512
6,133,172
4,978,677
$7,906,615
5,941,802
4,978,677
4,978,677
$8,641,751
4,978,677
$4,910,878
9,711,499
4,978,677
4,978,677
3,722,787
$4,910,878
$4,910,878
$3,487,614
4,978,677
$7,659,228
8,129,075
$4,910,878
$4,910,878
4,978,677
1,414,322
4,978,677
$3,989,267
$4,910,878
$4,910,878
$4,910,878
$4,910,878
4,978,677
4,978,677
$4,910,878
4,978,677
$7,487,564
4,978,677
4,978,677
$4,910,878
$4,910,878
1,866,146
2,037,317
4,978,677
8,639,749
4,978,677
4,978,677
$4,910,878
$4,910,878
4,978,677
4,032,105
4,978,677
4,978,677
$2,463,914
$8,765,650
4,978,677
$4,910,878
4,978,677
5,427,783
6,621,235
4,978,677
4,978,677
1,175,406
1,703,335
9,226,793
4,978,677
4,978,677
$4,910,878
4,978,677
$7,719,172
4,800,993
3,413,245
4,978,677
3,808,263
2,116,108
4,978,677
4,978,677
1,182,489
4,978,677
4,978,677
$4,910,878
4,978,677
$1,000,874
4,978,677
$4,910,878
$4,910,878
4,978,677
116,434
$4,910,878
7,101,577
4,978,677
$3,347,183
$4,910,878
$4,910,878
$9,020,088
4,978,677
$4,800,462
4,978,677
4,978,677
$7,085,333
4,263,446
$5,254,217
4,978,677
8,516,932
$4,910,878
4,978,677
$9,889,312
$3,181,068
2,938,753
3,178,944
$9,469,603
9,885,565
4,978,677
4,978,677
4,978,677
$4,910,878
2,006,023
$4,910,878
$6,657,361
$4,910,878
4,978,677
$4,910,878
4,978,677
$4,910,878
4,978,677
7,208,160
8,385,741
4,978,677
4,978,677
3,070,832
$4,910,878
$4,910,878
4,978,677
$4,910,878
$7,195,893
$5,194,866
$4,910,878
$2,381,041
$6,738,455
4,978,677
$4,910,878
$4,910,878
4,978,677
$4,910,878
4,978,677
$9,199,871
5,270,511
597,785
$4,910,878
$4,910,878
$9,769,959
4,978,677
$4,910,878
$4,910,878
$6,761,881
$2,118,503
$4,910,878
$4,910,878
$4,910,878
4,978,677
$4,910,878
4,978,677
4,978,677
$4,910,878
$4,910,878
$1,138,813
4,978,677
3,580,130
4,978,677
$4,910,878
$6,006,420
4,978,677
4,839,597
$9,709,891
4,978,677
4,978,677
$4,910,878
$7,854,460
4,978,677
$4,910,878
4,978,677
4,978,677
$4,910,878
$4,910,878
$4,910,878
4,978,677
4,978,677
9,061,828
4,978,677
4,321,802
$8,971,180
$5,599,014
4,978,677
$871,902
$6,210,385
4,978,677
4,978,677
$2,527,583
3,482,165
5,908,942
4,978,677
$4,910,878
4,978,677
$4,910,878
4,978,677
$4,910,878
4,978,677
4,978,677
$45,000
$8,578,014
4,978,677
$4,910,878
$2,189,346
4,978,677
$4,910,878
$7,874,056
$5,196,178
$4,910,878
4,978,677
$4,910,878
4,978,677
$4,910,878
$4,910,878
$2,735,799
6,810,951
4,978,677
$8,874,169
$4,910,878
4,978,677
6,851,676
64,645
$4,910,878
4,978,677
$4,910,878
4,978,677
4,978,677
4,978,677
4,978,677
4,978,677
$4,613,777
1,812,385
7,644,589
821,293
$5,640,439
4,978,677
4,978,677
4,978,677
2,570,744
4,978,677
4,978,677
$4,910,878
$6,487,483
4,978,677
67,762
$8,442,569
4,978,677
4,978,677
4,978,677
4,978,677
$449,910
4,978,677
4,603,660
$4,910,878
$9,494,990
4,978,677
$8,082,968
$9,494,231
$2,208,979
$4,910,878
4,978,677
4,978,677
4,978,677
$3,949,073
$4,910,878
$8,626,045
4,978,677
4,978,677
4,978,677
$7,012,823
4,675,389
7,938,483
4,978,677
$4,910,878
3,517,901
4,978,677
131,959
4,978,677
4,978,677
$114,226
4,978,677
4,978,677
4,978,677
4,978,677
4,978,677
$4,910,878
$4,910,878
$4,910,878
4,978,677
$3,111,352
$9,307,099
4,978,677
4,978,677
$4,910,878
4,978,677
6,325,201
$4,910,878
$5,295,130
4,978,677
$4,910,878
$4,910,878
8,508,594
4,978,677
4,978,677
4,978,677
$4,910,878
4,978,677
4,978,677
$294,267
8,091,809
7,366,264
4,439,036
$7,992,893
115,049
$3,430,859
4,064,505
4,978,677
4,978,677
4,978,677
4,978,677
4,978,677
$6,177,701
4,978,677
$4,910,878
6,080,830
4,978,677
4,162,777
4,978,677
8,243,921
4,978,677
$4,273,986
402,608
4,978,677
6,176,890
1,278,442
$8,099,980
5,500,997
5,952,689
4,978,677
4,052,633
4,978,677
4,978,677
4,978,677
4,978,677
$9,431,166
$8,435,984
4,978,677
$4,910,878
4,978,677
4,978,677
$4,910,878
4,978,677
$4,910,878
4,978,677
4,978,677
4,978,677
4,978,677
$2,297,232
$4,910,878
4,978,677
4,978,677
6,186,854
$8,595,004
4,978,677
4,978,677
4,978,677
$3,335,058
$1,834,353
1,090,975
$4,910,878
$4,910,878
4,978,677
4,978,677
4,978,677
4,978,677
$8,489,609
$4,910,878
4,978,677
4,978,677
$4,910,878
6,490,065
$4,910,878
6,625,090
$2,167,093
4,978,677
$9,174,108
$4,910,878
4,978,677
$4,910,878
4,978,677
4,978,677
4,978,677
4,978,677
$6,512,520
31,000
4,978,677
4,978,677
$201,429
1,991,162
4,978,677
$4,910,878
4,978,677
4,978,677
4,978,677
$4,910,878
4,978,677
4,978,677
268,089
$4,910,878
$4,910,878
1,236,941
$4,910,878
2,692,967
$4,910,878
4,978,677
154,351
$1,081,134
4,307,928
4,978,677
$4,910,878
$4,910,878
$4,910,878
$202,949
$4,910,878
7,083,785
$4,910,878
4,978,677
$4,910,878
$9,278,008
$4,910,878
4,978,677
3,960,381
4,978,677
$2,319,483
5,848,254
4,978,677
2,326,373
8,731,952
2,186,962
$4,910,878
4,978,677
4,978,677
$4,910,878
$4,468,899
4,978,677
$4,071,884
4,978,677
8,008,767
4,978,677
4,978,677
2,990,112
4,978,677
4,978,677
4,978,677
$1,127,709
$4,910,878
$4,910,878
4,978,677
6,056,347
$4,712,344
4,978,677
$4,910,878
$4,060,997
1,332,487
4,978,677
5,556,791
$4,910,878
4,978,677
1,872,805
$7,315,778
4,978,677
971,640
4,978,677
4,978,677
$2,162,111
4,978,677
4,978,677
$4,910,878
3,415,170
5,767,831
4,978,677
$4,351,868
4,978,677
$4,910,878
4,978,677
4,978,677
$4,910,878
4,493,604
5,793,078
$4,910,878
$4,910,878
7,405,639
$4,910,878
4,978,677
$1,832,605
4,978,677
4,978,677
4,978,677
4,978,677
$4,910,878
4,978,677
$4,910,878
4,978,677
4,978,677
$4,910,878
$1,984,181
9,112,666
4,978,677
4,978,677
4,978,677
4,978,677
4,978,677
573,334
3,637,281
4,978,677
5,361,975
8,089,668
9,759,203
4,978,677
4,978,677
4,978,677
4,978,677
$3,992,695
4,978,677
4,978,677
4,978,677
4,978,677
1,719,248
$4,910,878
4,978,677
4,978,677
4,978,677
4,978,677
1,783,674
4,978,677
$4,910,878
$4,910,878
$2,386,545
4,978,677
$4,910,878
4,978,677
$4,910,878
$9,659,345
$1,381,077
$4,910,878
$4,910,878
$4,910,878
$4,910,878
4,978,677
$4,910,878
4,978,677
4,978,677
4,978,677
$4,910,878
4,978,677
$8,174,893
4,978,677
$8,833,362
4,978,677
$2,257,190
4,978,677
$8,931,049
$4,910,878
$4,910,878
4,978,677
$4,910,878
4,729,564
$4,910,878
4,978,677
$4,910,878
4,978,677
4,978,677
4,978,677
6,358,450
4,978,677
$4,910,878
$1,791,902
4,978,677
$1,350,799
$229,700
4,978,677
4,978,677
4,978,677
$1,471,275
2,646,061
2,198,456
4,978,677
$4,910,878
4,978,677
4,978,677
$2,437,908
$1,336,773
4,978,677
4,978,677
$4,910,878
4,978,677
4,978,677
901,810
$4,910,878
4,978,677
8,832,643
$2,265,450
$4,910,878
$8,371,159
6,566,791
$4,910,878
$4,910,878
4,978,677
4,978,677
$490,908
8,453,943
4,978,677
$1,400,447
4,978,677
4,978,677
$7,806,602
4,978,677
$6,495,630
8,506,034
$4,910,878
4,978,677
4,978,677
4,978,677
4,978,677
7,326,071
$4,751,765
$4,910,878
8,562,125
4,978,677
4,978,677
$4,910,878
4,978,677
$4,314,494
5,351,529
4,978,677
$4,910,878
4,731,005
$3,583,345
$3,471,089
5,083,164
$6,169,194
$4,910,878
4,978,677
4,978,677
4,978,677
4,978,677
9,511,369
$4,910,878
4,978,677
4,978,677
$4,910,878
4,978,677
$4,910,878
4,978,677
5,669,452
$9,774,189
4,978,677
5,179,114
4,978,677
4,978,677
4,978,677
$4,910,878
$4,501,608
3,439,207
4,978,677
4,978,677
4,978,677
4,978,677
4,978,677
4,978,677
$4,910,878
$4,910,878
$4,910,878
$6,284,652
$4,910,878
4,978,677
$4,910,878
4,978,677
4,978,677
4,978,677
4,978,677
6,903,280
$4,910,878
$4,910,878
$2,722,212
$4,910,878
4,834,743
4,978,677
9,852,118
$8,948,423
4,978,677
4,835,134
4,978,677
897,528
$5,701,005
4,978,677
4,978,677
259,469
4,978,677
4,978,677
4,978,677
9,032,145
$4,910,878
4,978,677
$7,867,663
$8,693,112
$4,910,878
4,978,677
$4,910,878
4,978,677
4,978,677
$5,188,815
4,545,838
$4,910,878
4,978,677
$4,926,520
4,978,677
6,307,398
$4,910,878
$4,910,878
4,978,677
$4,910,878
4,978,677
$1,533,069
$4,910,878
8,096,317
4,978,677
4,978,677
4,978,677
$4,910,878
$4,910,878
6,148,209
4,978,677
4,978,677
$4,910,878
4,978,677
763,908
$5,020,883
$4,910,878
$3,042,806
4,978,677
4,978,677
$4,910,878
$4,910,878
4,978,677
4,978,677
$4,910,878
4,978,677
$2,208,211
4,978,677
$7,581,221
4,978,677
$4,910,878
4,978,677
$4,910,878
$4,910,878
4,978,677
3,100,227
2,393,492
4,978,677
4,978,677
$3,362,688
4,978,677
$4,910,878
$4,910,878
9,318,727
$4,910,878
4,978,677
6,778,210
4,978,677
4,978,677
$3,373,659
4,978,677
$6,378,860
4,978,677
4,978,677
$643,094
7,028,050
4,978,677
3,839,036
$4,910,878
$3,719,484
6,090,769
4,978,677
4,978,677
4,978,677
$4,755,641
$4,910,878
1,861,312
4,978,677
6,788,430
7,609,037
4,978,677
$1,816,993
4,978,677
4,978,677
$8,003,023
4,978,677
$320,337
9,838,220
$3,263,651
4,284,643
$3,734,224
4,978,677
1,105,607
4,978,677
4,978,677
4,978,677
$4,910,878
4,978,677
$6,597,682
$4,910,878
4,978,677
4,978,677
$4,208,733
3,971,989
289,274
$4,910,878
4,857,764
$5,971,519
$4,910,878
$4,910,878
4,981,005
$9,107,543
2,341,965
4,978,677
$4,910,878
$4,910,878
4,978,677
$2,715,768
4,978,677
4,978,677
248,532
933,020
4,978,677
1,302,911
8,886,583
4,978,677
$4,910,878
4,978,677
$4,910,878
4,978,677
$4,910,878
4,978,677
4,978,677
$8,838,023
4,978,677
$4,910,878
4,978,677
4,978,677
$8,649,703
1,659,870
4,978,677
4,978,677
4,978,677
4,978,677
4,978,677
$4,910,878
4,978,677
4,978,677
4,978,677
$4,910,878
4,978,677
$4,910,878
4,978,677
4,978,677
4,978,677
$4,910,878
1,960,045
973,105
4,978,677
4,978,677
$4,910,878
$4,910,878
$4,910,878
$871,100
4,978,677
4,978,677
$4,910,878
2,893,784
$7,290,684
4,978,677
$4,910,878
9,486,161
$4,910,878
$4,910,878
$4,910,878
4,978,677
$4,910,878
2,374,621
$4,562,972
$4,910,878
$4,910,878
$4,910,878
5,589,466
$4,910,878
$4,910,878
$4,910,878
$4,517,095
$4,910,878
4,978,677
4,978,677
$4,910,878
$4,910,878
4,978,677
4,978,677
$4,910,878
$9,009,738
2,482,023
5,693,184
$7,846,380
4,978,677
$8,162,303
$4,910,878
$8,847,863
$4,910,878
$4,910,878
$5,692,719
$2,496,978
4,978,677
$4,910,878
4,978,677
4,978,677
$9,169,374
$8,543,322
4,978,677
4,978,677
$4,910,878
4,978,677
4,978,677
$1,471,123
$4,910,878
8,462,519
$4,910,878
$4,910,878
4,978,677
2,890,700
4,978,677
4,978,677
4,978,677
$8,728,874
4,978,677
$4,910,878
$4,910,878
$4,910,878
$8,151,846
8,424,625
1,550,546
4,978,677
$4,910,878
4,978,677
4,978,677
$319,799
4,978,677
$688,919
4,978,677
4,978,677
$4,005,905
$6,470,736
$4,910,878
4,978,677
4,978,677
7,477,293
4,978,677
4,978,677
4,978,677
2,099,220
$4,910,878
12,000
4,978,677
$3,075,877
4,978,677
$4,910,878
4,978,677
7,456,369
$5,931,201
4,978,677
4,978,677
4,978,677
$6,574,375
$4,910,878
$9,348,505
4,978,677
$3,457,007
4,978,677
2,099,070
$5,301,524
4,978,677
$4,910,878
4,978,677
4,978,677
9,481,947
4,978,677
$4,910,878
4,978,677
$9,326,929
5,792,618
4,978,677
$4,910,878
4,978,677
7,118,098
$4,910,878
4,978,677
$6,426,833
$4,910,878
$4,910,878
$4,910,878
4,978,677
$9,092,350
$7,771,046
4,978,677
2,109,627
$8,139,221
4,978,677
$4,910,878
4,978,677
4,978,677
$4,910,878
4,978,677
4,978,677
4,978,677
$1,230,950
$4,910,878
$4,910,878
4,978,677
4,978,677
$3,320,430
2,957,098
4,978,677
4,978,677
4,978,677
4,978,677
757,307
4,978,677
$4,910,878
4,978,677
4,913,808
4,978,677
$4,910,878
$4,910,878
4,978,677
$4,417,427
7,982,873
4,978,677
$4,910,878
4,978,677
3,156,605
6,985,995
$4,910,878
$4,910,878
$5,085,975
$4,910,878
7,183,062
$756,330
$4,910,878
$4,910,878
$6,182,264
$4,910,878
7,106,951
4,978,677
3,317,672
4,978,677
1,667,071
$6,309,844
4,978,677
$4,910,878
9,429,543
$4,910,878
$9,880,747
1,874,479
$4,910,878
$4,910,878
4,978,677
4,978,677
4,978,677
4,978,677
$8,935,654
3,235,705
4,710,986
4,978,677
4,978,677
6,670,488
4,978,677
$4,910,878
$4,910,878
1,003,694
7,735,953
9,024,467
4,978,677
$4,910,878
4,978,677
$4,667,418
4,978,677
$4,910,878
4,978,677
$5,275,565
4,978,677
$4,910,878
809,203
5,883,744
$4,910,878
5,431,480
4,978,677
$4,910,878
4,978,677
4,978,677
4,978,677
4,978,677
$4,910,878
4,978,677
8,232,931
$1,476,417
$4,910,878
4,978,677
$4,910,878
4,978,677
6,594,728
$3,691,154
277,816
4,978,677
6,593,732
$1,582,708
4,978,677
4,978,677
4,978,677
$9,280,167
$2,786,916
4,978,677
8,663,686
7,689,546
4,978,677
3,801,744
4,978,677
4,978,677
$823,344
4,978,677
4,978,677
$6,564,712
4,978,677
$4,910,878
4,978,677
$4,910,878
4,978,677
4,978,677
$3,754,669
$7,531,553
4,978,677
$4,910,878
$4,910,878
4,978,677
5,432,776
4,978,677
$4,910,878
$5,319,378
$4,910,878
$9,579,412
4,978,677
8,918,670
4,978,677
$8,323,791
$3,914,524
$4,910,878
$6,589,783
7,171,425
4,978,677
$4,910,878
4,978,677
4,978,677
5,079,539
4,978,677
$4,910,878
$6,072,242
4,978,677
4,978,677
$4,503,497
5,042,408
$4,910,878
4,978,677
4,978,677
3,887,041
4,978,677
$4,910,878
$4,910,878
$2,099,646
$2,700,319
4,978,677
4,978,677
4,978,677
$4,910,878
4,978,677
4,978,677
4,978,677
4,978,677
4,978,677
$4,910,878
$4,910,878
3,149,827
4,978,677
4,978,677
6,734,998
5,709,950
6,839,551
$4,910,878
4,978,677
$1,445,826
$4,910,878
$2,372,834
4,978,677
$7,112,417
4,978,677
$2,440,899
4,978,677
$4,910,878
4,978,677
$4,910,878
$3,728,156
6,427,554
$4,910,878
4,978,677
4,978,677
4,978,677
$4,910,878
4,978,677
4,978,677
9,601,246
$4,910,878
1,879,024
$4,523,235
8,650,613
$4,910,878
8,653,279
$4,910,878
4,978,677
4,978,677
$4,107,040
4,978,677
4,978,677
4,978,677
$4,910,878
4,978,677
9,984,604
4,978,677
4,978,677
1,782,567
4,978,677
$4,910,878
$2,375,908
