67357,0,14805
89334,75,4869
12133,30,6784
82783,30,$7642
47026,75,16658
7134,0,16010
68452,30,2013
13395,0,$14674
9445,30,$20537
13395,0,$14674
64224,30,15671
64175,75,23598
63842,75,$10717
83152,30,$10711
11070,0,$15756
35201,30,$4700
18142,30,21090
21973,0,$6603
52398,30,$7830
67357,0,14805
63842,75,$10717
22538,75,$16000
60477,30,19495
25066,30,8809
83152,30,$10711
21010,30,12538
81424,0,27634
63250,30,4740
17380,75,9464
81424,0,27634
83152,30,$10711
8856,30,10637
83152,30,$10711
62250,30,12887
63570,99,$4281
67357,0,14805
45727,30,$25914
83152,30,$10711
35834,30,17087
70813,30,8507
13395,0,$14674
83152,30,$10711
7134,0,16010
83152,30,$10711
83152,30,$10711
78308,30,18048
83152,30,$10711
13898,30,14201
55843,30,$12904
26060,30,$0
83070,0,$15151
83152,30,$10711
23810,75,13976
14928,30,$26641
52880,30,$13979
83152,30,$10711
67357,0,14805
29057,0,$7566
21973,0,$6603
76488,75,14744
18079,30,$0
76791,75,5174
81158,75,$14276
45561,30,$5604
85702,30,17698
83152,30,$10711
13395,0,$14674
67057,0,25393
83152,30,$10711
55843,30,$12904
4998,30,$0
66577,75,$21554
16894,30,$15278
81131,30,6628
27565,75,17012
42090,75,$17240
80299,0,$0
41557,30,$17407
64719,30,$10677
64625,99,$14303
6345,0,0
44950,30,$15510
19587,75,$0
67057,0,25393
4756,75,$9547
6373,30,$2325
40920,0,19375
70006,30,$23041
6196,30,15752
81200,30,$0
83152,30,$10711
87792,30,$8031
4935,30,1096
35834,30,17087
17392,0,14259
17648,30,29314
44543,75,6607
15759,30,4335
7134,0,16010
83159,30,0
802,30,14617
84255,30,18015
18079,30,$0
7134,0,16010
20687,30,6497
67838,30,0
14947,30,$0
72072,30,14252
83152,30,$10711
5973,30,0
70772,30,20329
20890,0,8286
64224,30,15671
44772,75,3984
33771,30,$12408
29940,0,$16032
62381,30,7735
63911,30,$12648
9639,0,17889
26060,30,$0
81424,0,27634
39470,75,0
22400,30,$0
17648,30,29314
7134,0,16010
35834,30,17087
82104,30,18349
52830,30,15702
63250,30,4740
67057,0,25393
16405,99,13098
53702,75,28817
50423,30,$0
41501,30,$3242
43200,75,16750
6196,30,15752
13395,0,$14674
71257,30,12571
56235,30,$16491
17648,30,29314
14220,30,$17915
83152,30,$10711
67357,0,14805
13395,0,$14674
19636,30,$15748
17437,30,$13070
84291,75,0
9337,75,20702
59889,30,$182
63598,30,0
22719,30,$13640
86062,0,12945
7134,0,16010
61837,30,2276
22719,30,$13640
72228,30,$24032
81379,30,$7287
7134,0,16010
33354,30,3210
17648,30,29314
82379,30,0
13395,0,$14674
9329,30,0
54528,75,27779
18079,30,$0
81424,0,27634
4998,30,$0
63837,30,2577
83152,30,$10711
18991,30,$26701
56806,0,$7138
3159,75,$290
19587,75,$0
30967,30,$9320
50119,99,$4788
7134,0,16010
87428,75,20674
21582,30,9858
44095,99,15950
53702,75,28817
28607,75,$15228
62498,30,$12946
27141,30,0
44713,30,32211
63620,30,5057
53702,75,28817
81424,0,27634
7134,0,16010
2970,0,10255
7134,0,16010
7134,0,16010
83152,30,$10711
50754,30,$20076
19587,75,$0
13395,0,$14674
15497,75,$10409
14588,30,17044
23464,0,4325
32653,30,$23577
60342,75,$8481
86546,30,$0
14796,30,18973
3662,0,$10368
25912,75,$13476
83152,30,$10711
24303,30,$19945
53646,30,$15601
83152,30,$10711
4527,75,$2823
88626,0,0
89785,30,$12253
13395,0,$14674
33063,30,25417
11769,0,$0
83152,30,$10711
81424,0,27634
13395,0,$14674
79051,30,0
7134,0,16010
63250,30,4740
37090,0,$23316
83152,30,$10711
7134,0,16010
11070,0,$15756
67415,30,10330
52030,99,$9149
81824,30,10696
27956,30,11726
13395,0,$14674
83152,30,$10711
13395,0,$14674
46358,30,$21916
6196,30,15752
67637,30,3232
26060,30,$0
59154,30,1706
81814,30,$11410
14738,0,19788
47542,75,$0
3730,30,0
12000,30,0
83152,30,$10711
83152,30,$10711
13395,0,$14674
25526,30,$16775
81424,0,27634
21243,30,$0
81824,30,10696
17648,30,29314
57123,75,29746
70754,30,10318
1045,0,$5904
41406,75,$12615
84452,75,15828
81824,30,10696
32000,30,36918
55843,30,$12904
23907,30,$21409
67357,0,14805
28202,30,14464
72237,30,$4093
66577,75,$21554
38743,75,$9479
65034,99,0
13395,0,$14674
69333,30,$20880
72155,0,9122
2241,0,19121
69842,30,26888
62253,0,$13872
80584,30,14791
54120,30,18909
3159,75,$290
84866,30,$24417
47350,30,$0
14220,30,$17915
41406,75,$12615
43304,75,$19054
24580,99,6409
1045,0,$5904
68487,30,$15714
7134,0,16010
22719,30,$13640
15775,30,$21678
27729,30,$5418
83152,30,$10711
61098,75,15216
66577,75,$21554
14796,30,18973
24563,30,16775
63064,30,$18196
47026,75,16658
75607,75,14504
4958,30,$10886
13353,0,$1982
7134,0,16010
26526,30,$18198
18715,30,$9080
10509,75,14814
63250,30,4740
47026,75,16658
43157,30,$13678
24892,30,0
32921,30,$9239
27002,30,$164
35834,30,17087
22189,99,12816
74379,0,$0
39796,30,13358
4270,75,$19769
52030,99,$9149
38829,30,4167
1115,0,$10937
51207,30,$14244
53387,75,$1526
81424,0,27634
83152,30,$10711
88167,75,19376
3811,30,0
70086,30,20516
60477,30,19495
61428,30,0
10832,30,10460
77040,30,12291
20910,30,12864
67415,30,10330
83152,30,$10711
18840,30,$5017
67357,0,14805
58399,30,$11642
67798,30,19216
87510,0,$11591
70177,30,$8737
18079,30,$0
7134,0,16010
89041,30,$5003
19587,75,$0
39728,75,$13117
21973,0,$6603
20514,30,$22870
13395,0,$14674
53028,30,$29214
16088,30,28661
7134,0,16010
