$13,367
$10,720
13,255
$11,773
$1,861
$5,229
$811
12,100
19,003
10,524
5,718
$20,244
$0
17,855
$14,599
9,719
31,827
8,105
14,975
0
$15,295
4,512
10,042
18,479
24,237
2,245
14,876
$21,980
2,900
$10,990
$3,581
13,528
$4,576
12,550
6,234
$16,463
19,863
$0
$0
15,221
3,454
$0
14,256
0
3,740
23,360
20,067
$0
27,517
12,861
$6,803
0
$0
14,275
14,593
$5,241
$0
10,786
$0
19,116
$0
$21,941
17,997
$6,983
$2,690
5,826
$2,542
$0
17,760
$18,922
25,019
$7,256
$10,214
13,700
$9,353
$0
7,687
15,480
0
11,926
16,779
20,507
0
9,492
$14,094
4,055
$3,991
0
0
$0
$29,664
9,027
$0
9,657
$0
$16,770
0
17,904
10,242
$19,326
$15,863
0
$18,348
$1,462
$14,735
0
$5,598
21,677
33,209
11,532
$26,370
$22,042
14,853
$4,699
9,841
18,574
$15,688
$0
$24,774
$1,112
11,590
$21,242
$7,250
14,597
$14,108
9,087
$23,224
$13,170
$14,457
23,625
22,362
688
16,581
$17,626
12,429
9,350
15,108
$14,832
18,100
5,413
$8,184
11,348
0
$19,593
$19,298
$35,398
7,208
$0
430
$0
27,914
$15,894
0
$19,598
11,428
4,346
21,976
$45,000
15,873
0
15,127
$13,075
7,516
$2,122
7,127
$6,263
$30,536
31,000
$0
12,592
$13,679
$14,417
37,145
$23,289
9,992
$0
4,382
10,212
0
4,157
14,776
$27,701
21,181
$24,820
$26,139
$26,154
$18,339
$23,985
$12,137
11,532
11,590
$14,763
$27,234
13,392
10,356
2,689
0
12,000
$6,027
10,961
0
$4,372
19,321
$29,839
4,918
$0
$2,636
16,418
$9,600
$31,250
$0
$13,348
$9,743
$0
8,378
17,959
$11,679
$7,178
$16,078
$0
$2,878
$5,089
$0
$4,183
15,352
10,767
5,501
3,450
$3,106
$6,310
17,900
$0
$10,885
31,167
9,254
$23,250
$4,348
18,194
$6,685
54
3,262
10,805
$2,446
$7,599
0
22,107
$0
11,134
$2,955
9,631
$14,210
5,465
$18,234
2,159
$6,424
5,121
$19,427
8,774
$12,933
$6,755
5,962
$3,363
0
16,082
10,692
19,315
$9,123
$16,456
$2,680
14,589
4,458
$8,947
$3,874
$13,598
12,290
11,524
19,050
$18,131
16,581
$23,614
$3,137
450,000
$22,104
4,629
$11,200
24,481
16,581
21,535
$10,824
$9,102
$36,148
$0
$0
$10,665
3,368
$13,398
14,706
0
$0
3,185
27,752
$3,209
27,379
13,273
$17,134
23,165
15,763
$9,259
0
16,115
1,832
3,261
$16,690
13,107
$9,274
$3,156
2,277
12,238
9,512
4,688
$10,635
$7,462
9,283
$21,609
0
9,652
13,227
29,193
3,936
10,310
$19,124
$9,234
$9,415
$0
$11,680
$15,498
3,196
$238
13,065
$16,718
8,296
$0
6,652
20,567
$22,677
27,020
12,771
$8,813
25,950
8,431
$30,375
$0
$0
$9,870
7,433
17,909
$50,009
19,176
$2,809
$21,597
11,920
0
15,492
$4,210
29,395
14,240
$1,125
$0
4,370
4,671
16,575
$13,336
$21,030
$25,010
0
11,124
6,622
$1,141
3,801
12,882
20,407
$7,220
$6,134
0
$3,006
5,263
18,900
$0
$18,029
19,833
$10,809
0
20,944
$2,731
1,053
4,682
$10,234
$17,405
$22,597
$2,776
$27,509
$0
$17,648
0
$30,664
17,892
0
$6,222
$98,000
